aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
102,167,2023-07-03:18,5,106,52,36,9,2023-07-03T23:30:00,2023-07-03T18:00:00,1688407200
103,166.7,2023-07-03:17,5.3,108,52.7,36.67,9,2023-07-03T22:30:00,2023-07-03T17:00:00,1688403600
105,166.3,2023-07-03:16,5.7,110,53.3,37.33,9,2023-07-03T21:30:00,2023-07-03T16:00:00,1688400000
107,166,2023-07-03:15,6,112,54,38,9,2023-07-03T20:30:00,2023-07-03T15:00:00,1688396400
103,157.7,2023-07-03:14,4.3,119.3,52.3,36.67,8,2023-07-03T19:30:00,2023-07-03T14:00:00,1688392800
100,149.3,2023-07-03:13,2.7,126.7,50.7,35.33,7,2023-07-03T18:30:00,2023-07-03T13:00:00,1688389200
98,141,2023-07-03:12,1,134,49,34,6,2023-07-03T17:30:00,2023-07-03T12:00:00,1688385600
98,140.7,2023-07-03:11,1,135.3,50.3,34.33,5.7,2023-07-03T16:30:00,2023-07-03T11:00:00,1688382000
99,140.3,2023-07-03:10,1,136.7,51.7,34.67,5.3,2023-07-03T15:30:00,2023-07-03T10:00:00,1688378400
100,140,2023-07-03:09,1,138,53,35,5,2023-07-03T14:30:00,2023-07-03T09:00:00,1688374800
95,137.7,2023-07-03:08,1,139.3,49.3,32.67,5.7,2023-07-03T13:30:00,2023-07-03T08:00:00,1688371200
90,135.3,2023-07-03:07,1,140.7,45.7,30.33,6.3,2023-07-03T12:30:00,2023-07-03T07:00:00,1688367600
85,133,2023-07-03:06,1,142,42,28,7,2023-07-03T11:30:00,2023-07-03T06:00:00,1688364000
76,128.3,2023-07-03:05,1,135.7,35.7,24,5.7,2023-07-03T10:30:00,2023-07-03T05:00:00,1688360400
67,123.7,2023-07-03:04,1,129.3,29.3,20,4.3,2023-07-03T09:30:00,2023-07-03T04:00:00,1688356800
59,119,2023-07-03:03,1,123,23,16,3,2023-07-03T08:30:00,2023-07-03T03:00:00,1688353200
59,120,2023-07-03:02,2.3,112,22.7,16,2.7,2023-07-03T07:30:00,2023-07-03T02:00:00,1688349600
59,121,2023-07-03:01,3.7,101,22.3,16,2.3,2023-07-03T06:30:00,2023-07-03T01:00:00,1688346000
59,122,2023-07-03:00,5,90,22,16,2,2023-07-03T05:30:00,2023-07-03T00:00:00,1688342400
70,130.3,2023-07-02:23,6,84,30,21.33,2.7,2023-07-03T04:30:00,2023-07-02T23:00:00,1688338800
82,138.7,2023-07-02:22,7,78,38,26.67,3.3,2023-07-03T03:30:00,2023-07-02T22:00:00,1688335200
93,147,2023-07-02:21,8,72,46,32,4,2023-07-03T02:30:00,2023-07-02T21:00:00,1688331600
98,146.3,2023-07-02:20,7.7,75.3,48.7,34,4,2023-07-03T01:30:00,2023-07-02T20:00:00,1688328000
102,145.7,2023-07-02:19,7.3,78.7,51.3,36,4,2023-07-03T00:30:00,2023-07-02T19:00:00,1688324400
107,145,2023-07-02:18,7,82,54,38,4,2023-07-02T23:30:00,2023-07-02T18:00:00,1688320800
110,143.7,2023-07-02:17,6.3,89.7,56,39,4.3,2023-07-02T22:30:00,2023-07-02T17:00:00,1688317200
112,142.3,2023-07-02:16,5.7,97.3,58,40,4.7,2023-07-02T21:30:00,2023-07-02T16:00:00,1688313600
115,141,2023-07-02:15,5,105,60,41,5,2023-07-02T20:30:00,2023-07-02T15:00:00,1688310000
113,135.3,2023-07-02:14,3.7,113.7,59,40.33,4.7,2023-07-02T19:30:00,2023-07-02T14:00:00,1688306400
112,129.7,2023-07-02:13,2.3,122.3,58,39.67,4.3,2023-07-02T18:30:00,2023-07-02T13:00:00,1688302800
110,124,2023-07-02:12,1,131,57,39,4,2023-07-02T17:30:00,2023-07-02T12:00:00,1688299200
106,127,2023-07-02:11,1,132,55.7,37.67,3.7,2023-07-02T16:30:00,2023-07-02T11:00:00,1688295600
103,130,2023-07-02:10,1,133,54.3,36.33,3.3,2023-07-02T15:30:00,2023-07-02T10:00:00,1688292000
100,133,2023-07-02:09,1,134,53,35,3,2023-07-02T14:30:00,2023-07-02T09:00:00,1688288400
92,127.7,2023-07-02:08,1,128,47.7,31.67,2.7,2023-07-02T13:30:00,2023-07-02T08:00:00,1688284800
85,122.3,2023-07-02:07,1,122,42.3,28.33,2.3,2023-07-02T12:30:00,2023-07-02T07:00:00,1688281200
78,117,2023-07-02:06,1,116,37,25,2,2023-07-02T11:30:00,2023-07-02T06:00:00,1688277600
72,116.3,2023-07-02:05,1,110.7,33,22.33,2,2023-07-02T10:30:00,2023-07-02T05:00:00,1688274000
67,115.7,2023-07-02:04,1,105.3,29,19.67,2,2023-07-02T09:30:00,2023-07-02T04:00:00,1688270400
61,115,2023-07-02:03,1,100,25,17,2,2023-07-02T08:30:00,2023-07-02T03:00:00,1688266800
61,117,2023-07-02:02,2,95,24.7,17,2,2023-07-02T07:30:00,2023-07-02T02:00:00,1688263200
61,119,2023-07-02:01,3,90,24.3,17,2,2023-07-02T06:30:00,2023-07-02T01:00:00,1688259600
61,121,2023-07-02:00,4,85,24,17,2,2023-07-02T05:30:00,2023-07-02T00:00:00,1688256000
64,124.7,2023-07-01:23,4.7,82.3,26.3,18.67,2.7,2023-07-02T04:30:00,2023-07-01T23:00:00,1688252400
68,128.3,2023-07-01:22,5.3,79.7,28.7,20.33,3.3,2023-07-02T03:30:00,2023-07-01T22:00:00,1688248800
72,132,2023-07-01:21,6,77,31,22,4,2023-07-02T02:30:00,2023-07-01T21:00:00,1688245200
72,135,2023-07-01:20,6.7,73,31.7,22.33,4,2023-07-02T01:30:00,2023-07-01T20:00:00,1688241600
73,138,2023-07-01:19,7.3,69,32.3,22.67,4,2023-07-02T00:30:00,2023-07-01T19:00:00,1688238000
74,141,2023-07-01:18,8,65,33,23,4,2023-07-01T23:30:00,2023-07-01T18:00:00,1688234400
74,135.7,2023-07-01:17,6.7,70.7,33,23,4,2023-07-01T22:30:00,2023-07-01T17:00:00,1688230800
74,130.3,2023-07-01:16,5.3,76.3,33,23,4,2023-07-01T21:30:00,2023-07-01T16:00:00,1688227200
74,125,2023-07-01:15,4,82,33,23,4,2023-07-01T20:30:00,2023-07-01T15:00:00,1688223600
76,121.3,2023-07-01:14,3,88.3,34.7,24,3.7,2023-07-01T19:30:00,2023-07-01T14:00:00,1688220000
78,117.7,2023-07-01:13,2,94.7,36.3,25,3.3,2023-07-01T18:30:00,2023-07-01T13:00:00,1688216400
80,114,2023-07-01:12,1,101,38,26,3,2023-07-01T17:30:00,2023-07-01T12:00:00,1688212800
77,221.4,2023-07-01:11,1,106.3,33.1,24.67,2.8,2023-07-01T16:30:00,2023-07-01T11:00:00,1688209200
75,328.7,2023-07-01:10,1,111.6,28.2,23.34,2.5,2023-07-01T15:30:00,2023-07-01T10:00:00,1688205600
72,436.1,2023-07-01:09,1,116.9,23.4,22.02,2.3,2023-07-01T14:30:00,2023-07-01T09:00:00,1688202000
67,426.5,2023-07-01:08,1,109.7,21.1,19.66,2.1,2023-07-01T13:30:00,2023-07-01T08:00:00,1688198400
61,416.9,2023-07-01:07,1,102.5,18.9,17.3,1.9,2023-07-01T12:30:00,2023-07-01T07:00:00,1688194800
56,407.3,2023-07-01:06,1,95.3,16.6,14.94,1.7,2023-07-01T11:30:00,2023-07-01T06:00:00,1688191200
60,464.2,2023-07-01:05,2.9,75.7,20.1,16.73,1.9,2023-07-01T10:30:00,2023-07-01T05:00:00,1688187600
64,521,2023-07-01:04,4.9,56,23.6,18.52,2.2,2023-07-01T09:30:00,2023-07-01T04:00:00,1688184000
68,577.9,2023-07-01:03,6.9,36.4,27.2,20.32,2.4,2023-07-01T08:30:00,2023-07-01T03:00:00,1688180400
64,546,2023-07-01:02,6.3,29.1,24.3,18.62,2.2,2023-07-01T07:30:00,2023-07-01T02:00:00,1688176800
61,514,2023-07-01:01,5.7,21.7,21.4,16.93,1.9,2023-07-01T06:30:00,2023-07-01T01:00:00,1688173200
57,482.1,2023-07-01:00,5,14.4,18.5,15.24,1.7,2023-07-01T05:30:00,2023-07-01T00:00:00,1688169600
58,494.8,2023-06-30:23,5.8,17,19.3,15.82,1.9,2023-07-01T04:30:00,2023-06-30T23:00:00,1688166000
60,507.6,2023-06-30:22,6.6,19.5,20.1,16.4,2,2023-07-01T03:30:00,2023-06-30T22:00:00,1688162400
61,520.3,2023-06-30:21,7.3,22.1,21,16.99,2.2,2023-07-01T02:30:00,2023-06-30T21:00:00,1688158800
67,568.8,2023-06-30:20,8.9,22.3,25.6,19.86,2.7,2023-07-01T01:30:00,2023-06-30T20:00:00,1688155200
73,617.4,2023-06-30:19,10.5,22.4,30.2,22.74,3.1,2023-07-01T00:30:00,2023-06-30T19:00:00,1688151600
79,665.9,2023-06-30:18,12.1,22.6,34.8,25.62,3.6,2023-06-30T23:30:00,2023-06-30T18:00:00,1688148000
76,634.6,2023-06-30:17,11.8,26.4,32.8,24,3.4,2023-06-30T22:30:00,2023-06-30T17:00:00,1688144400
72,603.2,2023-06-30:16,11.5,30.1,30.9,22.39,3.3,2023-06-30T21:30:00,2023-06-30T16:00:00,1688140800
69,571.8,2023-06-30:15,11.2,33.9,28.9,20.77,3.2,2023-06-30T20:30:00,2023-06-30T15:00:00,1688137200
61,505.9,2023-06-30:14,8.3,46.7,23.2,17.11,2.6,2023-06-30T19:30:00,2023-06-30T14:00:00,1688133600
53,440,2023-06-30:13,5.4,59.4,17.4,13.44,2,2023-06-30T18:30:00,2023-06-30T13:00:00,1688130000
41,374.1,2023-06-30:12,2.5,72.1,11.7,9.78,1.5,2023-06-30T17:30:00,2023-06-30T12:00:00,1688126400
63,288.1,2023-06-30:11,2,88.1,23.8,17.85,1.3,2023-06-30T16:30:00,2023-06-30T11:00:00,1688122800
80,202,2023-06-30:10,1.5,104,35.9,25.93,1.2,2023-06-30T15:30:00,2023-06-30T10:00:00,1688119200
98,116,2023-06-30:09,1,120,48,34,1,2023-06-30T14:30:00,2023-06-30T09:00:00,1688115600
92,116.3,2023-06-30:08,1,119.3,44.7,31.33,1.3,2023-06-30T13:30:00,2023-06-30T08:00:00,1688112000
86,116.7,2023-06-30:07,1,118.7,41.3,28.67,1.7,2023-06-30T12:30:00,2023-06-30T07:00:00,1688108400
80,117,2023-06-30:06,1,118,38,26,2,2023-06-30T11:30:00,2023-06-30T06:00:00,1688104800
76,116.3,2023-06-30:05,1.3,113.7,34.7,24,2,2023-06-30T10:30:00,2023-06-30T05:00:00,1688101200
72,115.7,2023-06-30:04,1.7,109.3,31.3,22,2,2023-06-30T09:30:00,2023-06-30T04:00:00,1688097600
67,115,2023-06-30:03,2,105,28,20,2,2023-06-30T08:30:00,2023-06-30T03:00:00,1688094000
72,119.7,2023-06-30:02,3,95.7,31,22,2.3,2023-06-30T07:30:00,2023-06-30T02:00:00,1688090400
76,124.3,2023-06-30:01,4,86.3,34,24,2.7,2023-06-30T06:30:00,2023-06-30T01:00:00,1688086800
80,129,2023-06-30:00,5,77,37,26,3,2023-06-30T05:30:00,2023-06-30T00:00:00,1688083200
82,130.3,2023-06-29:23,6,76.3,38.7,27,2.7,2023-06-30T04:30:00,2023-06-29T23:00:00,1688079600
85,131.7,2023-06-29:22,7,75.7,40.3,28,2.3,2023-06-30T03:30:00,2023-06-29T22:00:00,1688076000
87,133,2023-06-29:21,8,75,42,29,2,2023-06-30T02:30:00,2023-06-29T21:00:00,1688072400
85,134,2023-06-29:20,8.7,77,41,28.33,1.7,2023-06-30T01:30:00,2023-06-29T20:00:00,1688068800
84,135,2023-06-29:19,9.3,79,40,27.67,1.3,2023-06-30T00:30:00,2023-06-29T19:00:00,1688065200
82,136,2023-06-29:18,10,81,39,27,1,2023-06-29T23:30:00,2023-06-29T18:00:00,1688061600
83,129.7,2023-06-29:17,8.3,86.7,39.3,27.33,1,2023-06-29T22:30:00,2023-06-29T17:00:00,1688058000
84,123.3,2023-06-29:16,6.7,92.3,39.7,27.67,1,2023-06-29T21:30:00,2023-06-29T16:00:00,1688054400
85,117,2023-06-29:15,5,98,40,28,1,2023-06-29T20:30:00,2023-06-29T15:00:00,1688050800
80,113,2023-06-29:14,4,100,37,26,1,2023-06-29T19:30:00,2023-06-29T14:00:00,1688047200
76,109,2023-06-29:13,3,102,34,24,1,2023-06-29T18:30:00,2023-06-29T13:00:00,1688043600
72,105,2023-06-29:12,2,104,31,22,1,2023-06-29T17:30:00,2023-06-29T12:00:00,1688040000
72,102.3,2023-06-29:11,1.7,104,31.7,22.33,1.3,2023-06-29T16:30:00,2023-06-29T11:00:00,1688036400
73,99.7,2023-06-29:10,1.3,104,32.3,22.67,1.7,2023-06-29T15:30:00,2023-06-29T10:00:00,1688032800
74,97,2023-06-29:09,1,104,33,23,2,2023-06-29T14:30:00,2023-06-29T09:00:00,1688029200
70,99.3,2023-06-29:08,1,105,30.7,21.33,2.3,2023-06-29T13:30:00,2023-06-29T08:00:00,1688025600
67,101.7,2023-06-29:07,1,106,28.3,19.67,2.7,2023-06-29T12:30:00,2023-06-29T07:00:00,1688022000
63,104,2023-06-29:06,1,107,26,18,3,2023-06-29T11:30:00,2023-06-29T06:00:00,1688018400
61,105.7,2023-06-29:05,1,105,24.7,17,2.3,2023-06-29T10:30:00,2023-06-29T05:00:00,1688014800
59,107.3,2023-06-29:04,1,103,23.3,16,1.7,2023-06-29T09:30:00,2023-06-29T04:00:00,1688011200
56,109,2023-06-29:03,1,101,22,15,1,2023-06-29T08:30:00,2023-06-29T03:00:00,1688007600
60,110,2023-06-29:02,1.3,99,24,16.67,1,2023-06-29T07:30:00,2023-06-29T02:00:00,1688004000
64,111,2023-06-29:01,1.7,97,26,18.33,1,2023-06-29T06:30:00,2023-06-29T01:00:00,1688000400
67,112,2023-06-29:00,2,95,28,20,1,2023-06-29T05:30:00,2023-06-29T00:00:00,1687996800
70,113.3,2023-06-28:23,2.3,95,30,21.33,1.7,2023-06-29T04:30:00,2023-06-28T23:00:00,1687993200
73,114.7,2023-06-28:22,2.7,95,32,22.67,2.3,2023-06-29T03:30:00,2023-06-28T22:00:00,1687989600
76,116,2023-06-28:21,3,95,34,24,3,2023-06-29T02:30:00,2023-06-28T21:00:00,1687986000
77,122.7,2023-06-28:20,5.7,90,35.3,24.67,3.3,2023-06-29T01:30:00,2023-06-28T20:00:00,1687982400
79,129.3,2023-06-28:19,8.3,85,36.7,25.33,3.7,2023-06-29T00:30:00,2023-06-28T19:00:00,1687978800
80,136,2023-06-28:18,11,80,38,26,4,2023-06-28T23:30:00,2023-06-28T18:00:00,1687975200
79,129,2023-06-28:17,9.3,85,37,25.33,4,2023-06-28T22:30:00,2023-06-28T17:00:00,1687971600
77,122,2023-06-28:16,7.7,90,36,24.67,4,2023-06-28T21:30:00,2023-06-28T16:00:00,1687968000
76,115,2023-06-28:15,6,95,35,24,4,2023-06-28T20:30:00,2023-06-28T15:00:00,1687964400
74,110,2023-06-28:14,4.3,98,33.7,23,3.7,2023-06-28T19:30:00,2023-06-28T14:00:00,1687960800
72,105,2023-06-28:13,2.7,101,32.3,22,3.3,2023-06-28T18:30:00,2023-06-28T13:00:00,1687957200
69,100,2023-06-28:12,1,104,31,21,3,2023-06-28T17:30:00,2023-06-28T12:00:00,1687953600
69,99,2023-06-28:11,1,104.3,30.3,20.67,3.3,2023-06-28T16:30:00,2023-06-28T11:00:00,1687950000
68,98,2023-06-28:10,1,104.7,29.7,20.33,3.7,2023-06-28T15:30:00,2023-06-28T10:00:00,1687946400
67,97,2023-06-28:09,1,105,29,20,4,2023-06-28T14:30:00,2023-06-28T09:00:00,1687942800
69,98.7,2023-06-28:08,1,106.3,30.7,21,4.3,2023-06-28T13:30:00,2023-06-28T08:00:00,1687939200
72,100.3,2023-06-28:07,1,107.7,32.3,22,4.7,2023-06-28T12:30:00,2023-06-28T07:00:00,1687935600
74,102,2023-06-28:06,1,109,34,23,5,2023-06-28T11:30:00,2023-06-28T06:00:00,1687932000
80,104,2023-06-28:05,1.3,106,37.7,25.67,6,2023-06-28T10:30:00,2023-06-28T05:00:00,1687928400
85,106,2023-06-28:04,1.7,103,41.3,28.33,7,2023-06-28T09:30:00,2023-06-28T04:00:00,1687924800
91,108,2023-06-28:03,2,100,45,31,8,2023-06-28T08:30:00,2023-06-28T03:00:00,1687921200
87,112.3,2023-06-28:02,3,92.3,42,29,7.3,2023-06-28T07:30:00,2023-06-28T02:00:00,1687917600
82,116.7,2023-06-28:01,4,84.7,39,27,6.7,2023-06-28T06:30:00,2023-06-28T01:00:00,1687914000
78,121,2023-06-28:00,5,77,36,25,6,2023-06-28T05:30:00,2023-06-28T00:00:00,1687910400
77,122.7,2023-06-27:23,6,77.7,35.3,24.67,6.3,2023-06-28T04:30:00,2023-06-27T23:00:00,1687906800
77,124.3,2023-06-27:22,7,78.3,34.7,24.33,6.7,2023-06-28T03:30:00,2023-06-27T22:00:00,1687903200
76,126,2023-06-27:21,8,79,34,24,7,2023-06-28T02:30:00,2023-06-27T21:00:00,1687899600
78,129.7,2023-06-27:20,9.7,78,35.7,25,6.7,2023-06-28T01:30:00,2023-06-27T20:00:00,1687896000
80,133.3,2023-06-27:19,11.3,77,37.3,26,6.3,2023-06-28T00:30:00,2023-06-27T19:00:00,1687892400
82,137,2023-06-27:18,13,76,39,27,6,2023-06-27T23:30:00,2023-06-27T18:00:00,1687888800
83,133,2023-06-27:17,12,81.7,39.7,27.33,6.7,2023-06-27T22:30:00,2023-06-27T17:00:00,1687885200
84,129,2023-06-27:16,11,87.3,40.3,27.67,7.3,2023-06-27T21:30:00,2023-06-27T16:00:00,1687881600
85,125,2023-06-27:15,10,93,41,28,8,2023-06-27T20:30:00,2023-06-27T15:00:00,1687878000
84,117.7,2023-06-27:14,7.3,99,40.3,27.67,8.3,2023-06-27T19:30:00,2023-06-27T14:00:00,1687874400
83,110.3,2023-06-27:13,4.7,105,39.7,27.33,8.7,2023-06-27T18:30:00,2023-06-27T13:00:00,1687870800
82,103,2023-06-27:12,2,111,39,27,9,2023-06-27T17:30:00,2023-06-27T12:00:00,1687867200
82,102.3,2023-06-27:11,1.7,111,39,27,8.7,2023-06-27T16:30:00,2023-06-27T11:00:00,1687863600
82,101.7,2023-06-27:10,1.3,111,39,27,8.3,2023-06-27T15:30:00,2023-06-27T10:00:00,1687860000
82,101,2023-06-27:09,1,111,39,27,8,2023-06-27T14:30:00,2023-06-27T09:00:00,1687856400
78,101,2023-06-27:08,1,109,36,25,6.7,2023-06-27T13:30:00,2023-06-27T08:00:00,1687852800
74,101,2023-06-27:07,1,107,33,23,5.3,2023-06-27T12:30:00,2023-06-27T07:00:00,1687849200
69,101,2023-06-27:06,1,105,30,21,4,2023-06-27T11:30:00,2023-06-27T06:00:00,1687845600
69,103.3,2023-06-27:05,1.7,103,30,21,3.3,2023-06-27T10:30:00,2023-06-27T05:00:00,1687842000
69,105.7,2023-06-27:04,2.3,101,30,21,2.7,2023-06-27T09:30:00,2023-06-27T04:00:00,1687838400
69,108,2023-06-27:03,3,99,30,21,2,2023-06-27T08:30:00,2023-06-27T03:00:00,1687834800
67,109.3,2023-06-27:02,3,93.3,28.7,20,2.3,2023-06-27T07:30:00,2023-06-27T02:00:00,1687831200
65,110.7,2023-06-27:01,3,87.7,27.3,19,2.7,2023-06-27T06:30:00,2023-06-27T01:00:00,1687827600
63,112,2023-06-27:00,3,82,26,18,3,2023-06-27T05:30:00,2023-06-27T00:00:00,1687824000
72,117,2023-06-26:23,3.3,87.7,31.7,22,4,2023-06-27T04:30:00,2023-06-26T23:00:00,1687820400
80,122,2023-06-26:22,3.7,93.3,37.3,26,5,2023-06-27T03:30:00,2023-06-26T22:00:00,1687816800
89,127,2023-06-26:21,4,99,43,30,6,2023-06-27T02:30:00,2023-06-26T21:00:00,1687813200
92,139.3,2023-06-26:20,7.7,92,45.3,31.67,6.3,2023-06-27T01:30:00,2023-06-26T20:00:00,1687809600
96,151.7,2023-06-26:19,11.3,85,47.7,33.33,6.7,2023-06-27T00:30:00,2023-06-26T19:00:00,1687806000
100,164,2023-06-26:18,15,78,50,35,7,2023-06-26T23:30:00,2023-06-26T18:00:00,1687802400
97,154.3,2023-06-26:17,12.7,85.7,48,33.67,6.7,2023-06-26T22:30:00,2023-06-26T17:00:00,1687798800
94,144.7,2023-06-26:16,10.3,93.3,46,32.33,6.3,2023-06-26T21:30:00,2023-06-26T16:00:00,1687795200
91,135,2023-06-26:15,8,101,44,31,6,2023-06-26T20:30:00,2023-06-26T15:00:00,1687791600
90,127.7,2023-06-26:14,6,105,43,30.33,5.7,2023-06-26T19:30:00,2023-06-26T14:00:00,1687788000
88,120.3,2023-06-26:13,4,109,42,29.67,5.3,2023-06-26T18:30:00,2023-06-26T13:00:00,1687784400
87,113,2023-06-26:12,2,113,41,29,5,2023-06-26T17:30:00,2023-06-26T12:00:00,1687780800
88,108.3,2023-06-26:11,2,112.7,42.3,29.67,4,2023-06-26T16:30:00,2023-06-26T11:00:00,1687777200
90,103.7,2023-06-26:10,2,112.3,43.7,30.33,3,2023-06-26T15:30:00,2023-06-26T10:00:00,1687773600
91,99,2023-06-26:09,2,112,45,31,2,2023-06-26T14:30:00,2023-06-26T09:00:00,1687770000
89,99.7,2023-06-26:08,2.3,109.7,43.7,30,2,2023-06-26T13:30:00,2023-06-26T08:00:00,1687766400
87,100.3,2023-06-26:07,2.7,107.3,42.3,29,2,2023-06-26T12:30:00,2023-06-26T07:00:00,1687762800
85,101,2023-06-26:06,3,105,41,28,2,2023-06-26T11:30:00,2023-06-26T06:00:00,1687759200
83,104.7,2023-06-26:05,4,100,39.7,27.33,2,2023-06-26T10:30:00,2023-06-26T05:00:00,1687755600
82,108.3,2023-06-26:04,5,95,38.3,26.67,2,2023-06-26T09:30:00,2023-06-26T04:00:00,1687752000
80,112,2023-06-26:03,6,90,37,26,2,2023-06-26T08:30:00,2023-06-26T03:00:00,1687748400
79,115.3,2023-06-26:02,5.3,87,36,25.33,2,2023-06-26T07:30:00,2023-06-26T02:00:00,1687744800
77,118.7,2023-06-26:01,4.7,84,35,24.67,2,2023-06-26T06:30:00,2023-06-26T01:00:00,1687741200
76,122,2023-06-26:00,4,81,34,24,2,2023-06-26T05:30:00,2023-06-26T00:00:00,1687737600
80,125,2023-06-25:23,5,80.7,36.3,25.67,2,2023-06-26T04:30:00,2023-06-25T23:00:00,1687734000
83,128,2023-06-25:22,6,80.3,38.7,27.33,2,2023-06-26T03:30:00,2023-06-25T22:00:00,1687730400
87,131,2023-06-25:21,7,80,41,29,2,2023-06-26T02:30:00,2023-06-25T21:00:00,1687726800
93,142,2023-06-25:20,9.7,74.7,45,32,2,2023-06-26T01:30:00,2023-06-25T20:00:00,1687723200
100,153,2023-06-25:19,12.3,69.3,49,35,2,2023-06-26T00:30:00,2023-06-25T19:00:00,1687719600
107,164,2023-06-25:18,15,64,53,38,2,2023-06-25T23:30:00,2023-06-25T18:00:00,1687716000
100,154.7,2023-06-25:17,13,70,49.7,35.33,1.7,2023-06-25T22:30:00,2023-06-25T17:00:00,1687712400
95,145.3,2023-06-25:16,11,76,46.3,32.67,1.3,2023-06-25T21:30:00,2023-06-25T16:00:00,1687708800
89,136,2023-06-25:15,9,82,43,30,1,2023-06-25T20:30:00,2023-06-25T15:00:00,1687705200
95,134.7,2023-06-25:14,8,81.3,46.7,32.67,1,2023-06-25T19:30:00,2023-06-25T14:00:00,1687701600
100,133.3,2023-06-25:13,7,80.7,50.3,35.33,1,2023-06-25T18:30:00,2023-06-25T13:00:00,1687698000
107,132,2023-06-25:12,6,80,54,38,1,2023-06-25T17:30:00,2023-06-25T12:00:00,1687694400
95,133,2023-06-25:11,5.3,85.7,47,33,1,2023-06-25T16:30:00,2023-06-25T11:00:00,1687690800
85,134,2023-06-25:10,4.7,91.3,40,28,1,2023-06-25T15:30:00,2023-06-25T10:00:00,1687687200
74,135,2023-06-25:09,4,97,33,23,1,2023-06-25T14:30:00,2023-06-25T09:00:00,1687683600
82,139,2023-06-25:08,5.7,89.3,38.3,27,1,2023-06-25T13:30:00,2023-06-25T08:00:00,1687680000
91,143,2023-06-25:07,7.3,81.7,43.7,31,1,2023-06-25T12:30:00,2023-06-25T07:00:00,1687676400
100,147,2023-06-25:06,9,74,49,35,1,2023-06-25T11:30:00,2023-06-25T06:00:00,1687672800
86,144,2023-06-25:05,8.3,76,40,28.67,1,2023-06-25T10:30:00,2023-06-25T05:00:00,1687669200
72,141,2023-06-25:04,7.7,78,31,22.33,1,2023-06-25T09:30:00,2023-06-25T04:00:00,1687665600
59,138,2023-06-25:03,7,80,22,16,1,2023-06-25T08:30:00,2023-06-25T03:00:00,1687662000
54,134,2023-06-25:02,5,89,19.7,14,0.7,2023-06-25T07:30:00,2023-06-25T02:00:00,1687658400
50,130,2023-06-25:01,3,98,17.3,12,0.3,2023-06-25T06:30:00,2023-06-25T01:00:00,1687654800
49,126,2023-06-25:00,1,107,15,10,0,2023-06-25T05:30:00,2023-06-25T00:00:00,1687651200
54,133.7,2023-06-24:23,2,103.3,20,13.67,1.3,2023-06-25T04:30:00,2023-06-24T23:00:00,1687647600
62,141.3,2023-06-24:22,3,99.7,25,17.33,2.7,2023-06-25T03:30:00,2023-06-24T22:00:00,1687644000
69,149,2023-06-24:21,4,96,30,21,4,2023-06-25T02:30:00,2023-06-24T21:00:00,1687640400
72,155.3,2023-06-24:20,5.3,94.7,31.3,22,4.7,2023-06-25T01:30:00,2023-06-24T20:00:00,1687636800
74,161.7,2023-06-24:19,6.7,93.3,32.7,23,5.3,2023-06-25T00:30:00,2023-06-24T19:00:00,1687633200
76,168,2023-06-24:18,8,92,34,24,6,2023-06-24T23:30:00,2023-06-24T18:00:00,1687629600
74,166.7,2023-06-24:17,8.3,93,33,23.33,5.7,2023-06-24T22:30:00,2023-06-24T17:00:00,1687626000
73,165.3,2023-06-24:16,8.7,94,32,22.67,5.3,2023-06-24T21:30:00,2023-06-24T16:00:00,1687622400
72,164,2023-06-24:15,9,95,31,22,5,2023-06-24T20:30:00,2023-06-24T15:00:00,1687618800
69,157.7,2023-06-24:14,7,100,29.7,21,4.7,2023-06-24T19:30:00,2023-06-24T14:00:00,1687615200
67,151.3,2023-06-24:13,5,105,28.3,20,4.3,2023-06-24T18:30:00,2023-06-24T13:00:00,1687611600
65,145,2023-06-24:12,3,110,27,19,4,2023-06-24T17:30:00,2023-06-24T12:00:00,1687608000
74,144,2023-06-24:11,3,110,33.3,23.33,3.7,2023-06-24T16:30:00,2023-06-24T11:00:00,1687604400
84,143,2023-06-24:10,3,110,39.7,27.67,3.3,2023-06-24T15:30:00,2023-06-24T10:00:00,1687600800
93,142,2023-06-24:09,3,110,46,32,3,2023-06-24T14:30:00,2023-06-24T09:00:00,1687597200
92,142.7,2023-06-24:08,3.3,108.7,45.7,31.67,3.7,2023-06-24T13:30:00,2023-06-24T08:00:00,1687593600
92,143.3,2023-06-24:07,3.7,107.3,45.3,31.33,4.3,2023-06-24T12:30:00,2023-06-24T07:00:00,1687590000
91,144,2023-06-24:06,4,106,45,31,5,2023-06-24T11:30:00,2023-06-24T06:00:00,1687586400
82,143,2023-06-24:05,3.3,105.3,39,27,3.7,2023-06-24T10:30:00,2023-06-24T05:00:00,1687582800
74,142,2023-06-24:04,2.7,104.7,33,23,2.3,2023-06-24T09:30:00,2023-06-24T04:00:00,1687579200
65,141,2023-06-24:03,2,104,27,19,1,2023-06-24T08:30:00,2023-06-24T03:00:00,1687575600
64,144,2023-06-24:02,2.3,94,26.3,18.67,0.7,2023-06-24T07:30:00,2023-06-24T02:00:00,1687572000
64,147,2023-06-24:01,2.7,84,25.7,18.33,0.3,2023-06-24T06:30:00,2023-06-24T01:00:00,1687568400
63,150,2023-06-24:00,3,74,25,18,0,2023-06-24T05:30:00,2023-06-24T00:00:00,1687564800
