aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
91,127,2023-06-11:03,17,83,47,31,65,2023-06-11T08:30:00,2023-06-11T03:00:00,1686452400
95,137.7,2023-06-11:02,16.7,74.7,49.7,33,62,2023-06-11T07:30:00,2023-06-11T02:00:00,1686448800
100,148.3,2023-06-11:01,16.3,66.3,52.3,35,59,2023-06-11T06:30:00,2023-06-11T01:00:00,1686445200
104,159,2023-06-11:00,16,58,55,37,56,2023-06-11T05:30:00,2023-06-11T00:00:00,1686441600
98,147.7,2023-06-10:23,13,65.3,51.3,34.33,52.3,2023-06-11T04:30:00,2023-06-10T23:00:00,1686438000
92,136.3,2023-06-10:22,10,72.7,47.7,31.67,48.7,2023-06-11T03:30:00,2023-06-10T22:00:00,1686434400
87,125,2023-06-10:21,7,80,44,29,45,2023-06-11T02:30:00,2023-06-10T21:00:00,1686430800
87,130.7,2023-06-10:20,10,81.3,44.3,29,48,2023-06-11T01:30:00,2023-06-10T20:00:00,1686427200
87,136.3,2023-06-10:19,13,82.7,44.7,29,51,2023-06-11T00:30:00,2023-06-10T19:00:00,1686423600
87,142,2023-06-10:18,16,84,45,29,54,2023-06-10T23:30:00,2023-06-10T18:00:00,1686420000
90,151.3,2023-06-10:17,21.3,79.7,46.7,30.33,57.7,2023-06-10T22:30:00,2023-06-10T17:00:00,1686416400
92,160.7,2023-06-10:16,26.7,75.3,48.3,31.67,61.3,2023-06-10T21:30:00,2023-06-10T16:00:00,1686412800
95,170,2023-06-10:15,32,71,50,33,65,2023-06-10T20:30:00,2023-06-10T15:00:00,1686409200
92,167,2023-06-10:14,31.3,80,48,31.67,71.7,2023-06-10T19:30:00,2023-06-10T14:00:00,1686405600
90,164,2023-06-10:13,30.7,89,46,30.33,78.3,2023-06-10T18:30:00,2023-06-10T13:00:00,1686402000
87,161,2023-06-10:12,30,98,44,29,85,2023-06-10T17:30:00,2023-06-10T12:00:00,1686398400
90,156,2023-06-10:11,24.3,112,46,30.33,86.7,2023-06-10T16:30:00,2023-06-10T11:00:00,1686394800
92,151,2023-06-10:10,18.7,126,48,31.67,88.3,2023-06-10T15:30:00,2023-06-10T10:00:00,1686391200
95,146,2023-06-10:09,13,140,50,33,90,2023-06-10T14:30:00,2023-06-10T09:00:00,1686387600
107,164,2023-06-10:08,21.3,119.7,57,38,99.3,2023-06-10T13:30:00,2023-06-10T08:00:00,1686384000
121,182,2023-06-10:07,29.7,99.3,64,43,108.7,2023-06-10T12:30:00,2023-06-10T07:00:00,1686380400
134,200,2023-06-10:06,38,79,71,48,118,2023-06-10T11:30:00,2023-06-10T06:00:00,1686376800
130,212.3,2023-06-10:05,41.7,70.7,68.3,46.33,109.3,2023-06-10T10:30:00,2023-06-10T05:00:00,1686373200
125,224.7,2023-06-10:04,45.3,62.3,65.7,44.67,100.7,2023-06-10T09:30:00,2023-06-10T04:00:00,1686369600
121,237,2023-06-10:03,49,54,63,43,92,2023-06-10T08:30:00,2023-06-10T03:00:00,1686366000
113,224.3,2023-06-10:02,41,61.3,59.3,40.33,96,2023-06-10T07:30:00,2023-06-10T02:00:00,1686362400
106,211.7,2023-06-10:01,33,68.7,55.7,37.67,100,2023-06-10T06:30:00,2023-06-10T01:00:00,1686358800
100,199,2023-06-10:00,25,76,52,35,104,2023-06-10T05:30:00,2023-06-10T00:00:00,1686355200
103,182.3,2023-06-09:23,19.3,86.3,53.7,36.33,85.3,2023-06-10T04:30:00,2023-06-09T23:00:00,1686351600
106,165.7,2023-06-09:22,13.7,96.7,55.3,37.67,66.7,2023-06-10T03:30:00,2023-06-09T22:00:00,1686348000
110,149,2023-06-09:21,8,107,57,39,48,2023-06-10T02:30:00,2023-06-09T21:00:00,1686344400
110,148.3,2023-06-09:20,11.7,101,57,39,49,2023-06-10T01:30:00,2023-06-09T20:00:00,1686340800
110,147.7,2023-06-09:19,15.3,95,57,39,50,2023-06-10T00:30:00,2023-06-09T19:00:00,1686337200
110,147,2023-06-09:18,19,89,57,39,51,2023-06-09T23:30:00,2023-06-09T18:00:00,1686333600
113,155.3,2023-06-09:17,24.3,80.3,59.3,40.33,53.3,2023-06-09T22:30:00,2023-06-09T17:00:00,1686330000
117,163.7,2023-06-09:16,29.7,71.7,61.7,41.67,55.7,2023-06-09T21:30:00,2023-06-09T16:00:00,1686326400
121,172,2023-06-09:15,35,63,64,43,58,2023-06-09T20:30:00,2023-06-09T15:00:00,1686322800
91,170,2023-06-09:14,34.7,66,71.3,31,58.3,2023-06-09T19:30:00,2023-06-09T14:00:00,1686319200
102,168,2023-06-09:13,34.3,69,78.7,36,58.7,2023-06-09T18:30:00,2023-06-09T13:00:00,1686315600
98,166,2023-06-09:12,34,72,86,34,59,2023-06-09T17:30:00,2023-06-09T12:00:00,1686312000
89,158.7,2023-06-09:11,30,79.3,84,30,57.7,2023-06-09T16:30:00,2023-06-09T11:00:00,1686308400
145,151.3,2023-06-09:10,26,86.7,82,52,56.3,2023-06-09T15:30:00,2023-06-09T10:00:00,1686304800
145,144,2023-06-09:09,22,94,80,52,55,2023-06-09T14:30:00,2023-06-09T09:00:00,1686301200
137,154.7,2023-06-09:08,21,100.7,77.7,49,65.3,2023-06-09T13:30:00,2023-06-09T08:00:00,1686297600
137,165.3,2023-06-09:07,20,107.3,75.3,49,75.7,2023-06-09T12:30:00,2023-06-09T07:00:00,1686294000
126,176,2023-06-09:06,19,114,73,45,86,2023-06-09T11:30:00,2023-06-09T06:00:00,1686290400
126,176.7,2023-06-09:05,18.7,110.7,67.7,45,84.7,2023-06-09T10:30:00,2023-06-09T05:00:00,1686286800
118,177.3,2023-06-09:04,18.3,107.3,62.3,42,83.3,2023-06-09T09:30:00,2023-06-09T04:00:00,1686283200
104,178,2023-06-09:03,18,104,57,37,82,2023-06-09T08:30:00,2023-06-09T03:00:00,1686279600
98,166,2023-06-09:02,14.7,103,56.3,34,71.7,2023-06-09T07:30:00,2023-06-09T02:00:00,1686276000
85,154,2023-06-09:01,11.3,102,55.7,28,61.3,2023-06-09T06:30:00,2023-06-09T01:00:00,1686272400
85,142,2023-06-09:00,8,101,55,28,51,2023-06-09T05:30:00,2023-06-09T00:00:00,1686268800
89,140.7,2023-06-08:23,7.7,99.3,55.7,30,50,2023-06-09T04:30:00,2023-06-08T23:00:00,1686265200
78,139.3,2023-06-08:22,7.3,97.7,56.3,25,49,2023-06-09T03:30:00,2023-06-08T22:00:00,1686261600
85,138,2023-06-08:21,7,96,57,28,48,2023-06-09T02:30:00,2023-06-08T21:00:00,1686258000
74,141,2023-06-08:20,9.7,93.7,53.7,23,49,2023-06-09T01:30:00,2023-06-08T20:00:00,1686254400
76,144,2023-06-08:19,12.3,91.3,50.3,24,50,2023-06-09T00:30:00,2023-06-08T19:00:00,1686250800
87,147,2023-06-08:18,15,89,47,29,51,2023-06-08T23:30:00,2023-06-08T18:00:00,1686247200
91,153,2023-06-08:17,17.7,88.3,47,31,54.7,2023-06-08T22:30:00,2023-06-08T17:00:00,1686243600
85,159,2023-06-08:16,20.3,87.7,47,28,58.3,2023-06-08T21:30:00,2023-06-08T16:00:00,1686240000
93,165,2023-06-08:15,23,87,47,32,62,2023-06-08T20:30:00,2023-06-08T15:00:00,1686236400
91,164.7,2023-06-08:14,24.3,88,53,31,60.7,2023-06-08T19:30:00,2023-06-08T14:00:00,1686232800
95,164.3,2023-06-08:13,25.7,89,59,33,59.3,2023-06-08T18:30:00,2023-06-08T13:00:00,1686229200
115,164,2023-06-08:12,27,90,65,41,58,2023-06-08T17:30:00,2023-06-08T12:00:00,1686225600
137,165.7,2023-06-08:11,24,98,72.3,49,77.3,2023-06-08T16:30:00,2023-06-08T11:00:00,1686222000
148,167.3,2023-06-08:10,21,106,79.7,53,96.7,2023-06-08T15:30:00,2023-06-08T10:00:00,1686218400
160,169,2023-06-08:09,18,114,87,63,116,2023-06-08T14:30:00,2023-06-08T09:00:00,1686214800
163,180.3,2023-06-08:08,20.3,111,82.7,65,125,2023-06-08T13:30:00,2023-06-08T08:00:00,1686211200
159,191.7,2023-06-08:07,22.7,108,78.3,62,134,2023-06-08T12:30:00,2023-06-08T07:00:00,1686207600
153,203,2023-06-08:06,25,105,74,58,143,2023-06-08T11:30:00,2023-06-08T06:00:00,1686204000
145,200.7,2023-06-08:05,27.7,94.7,67.7,52,128.3,2023-06-08T10:30:00,2023-06-08T05:00:00,1686200400
129,198.3,2023-06-08:04,30.3,84.3,61.3,46,113.7,2023-06-08T09:30:00,2023-06-08T04:00:00,1686196800
129,196,2023-06-08:03,33,74,55,46,99,2023-06-08T08:30:00,2023-06-08T03:00:00,1686193200
107,186.7,2023-06-08:02,25,81.7,55.3,38,87,2023-06-08T07:30:00,2023-06-08T02:00:00,1686189600
118,177.3,2023-06-08:01,17,89.3,55.7,42,75,2023-06-08T06:30:00,2023-06-08T01:00:00,1686186000
112,168,2023-06-08:00,9,97,56,40,63,2023-06-08T05:30:00,2023-06-08T00:00:00,1686182400
112,159,2023-06-07:23,7.3,99,53.7,40,54.3,2023-06-08T04:30:00,2023-06-07T23:00:00,1686178800
102,150,2023-06-07:22,5.7,101,51.3,36,45.7,2023-06-08T03:30:00,2023-06-07T22:00:00,1686175200
112,141,2023-06-07:21,4,103,49,40,37,2023-06-08T02:30:00,2023-06-07T21:00:00,1686171600
112,143.7,2023-06-07:20,6,102.3,49.7,40,38.7,2023-06-08T01:30:00,2023-06-07T20:00:00,1686168000
139,146.3,2023-06-07:19,8,101.7,50.3,50,40.3,2023-06-08T00:30:00,2023-06-07T19:00:00,1686164400
155,149,2023-06-07:18,10,101,51,38.25,42,2023-06-07T23:30:00,2023-06-07T18:00:00,1686160800
160,161,2023-06-07:17,14.7,96,56.7,42.5,45.7,2023-06-07T22:30:00,2023-06-07T17:00:00,1686157200
161,173,2023-06-07:16,19.3,91,62.3,46.75,49.3,2023-06-07T21:30:00,2023-06-07T16:00:00,1686153600
169,185,2023-06-07:15,24,86,68,51,53,2023-06-07T20:30:00,2023-06-07T15:00:00,1686150000
156,202.7,2023-06-07:14,32,87.7,78,60,62.7,2023-06-07T19:30:00,2023-06-07T14:00:00,1686146400
126,220.3,2023-06-07:13,40,89.3,88,45,72.3,2023-06-07T18:30:00,2023-06-07T13:00:00,1686142800
145,238,2023-06-07:12,48,91,98,52,82,2023-06-07T17:30:00,2023-06-07T12:00:00,1686139200
145,221.3,2023-06-07:11,34.3,123.7,94.7,52,83.3,2023-06-07T16:30:00,2023-06-07T11:00:00,1686135600
164,204.7,2023-06-07:10,20.7,156.3,91.3,66,84.7,2023-06-07T15:30:00,2023-06-07T10:00:00,1686132000
168,188,2023-06-07:09,7,189,88,69,86,2023-06-07T14:30:00,2023-06-07T09:00:00,1686128400
150,183.3,2023-06-07:08,7,176,85,54,82.3,2023-06-07T13:30:00,2023-06-07T08:00:00,1686124800
148,178.7,2023-06-07:07,7,163,82,53,78.7,2023-06-07T12:30:00,2023-06-07T07:00:00,1686121200
123,174,2023-06-07:06,7,150,79,44,75,2023-06-07T11:30:00,2023-06-07T06:00:00,1686117600
123,171,2023-06-07:05,10,130,68.7,44,71.3,2023-06-07T10:30:00,2023-06-07T05:00:00,1686114000
129,168,2023-06-07:04,13,110,58.3,46,67.7,2023-06-07T09:30:00,2023-06-07T04:00:00,1686110400
129,165,2023-06-07:03,16,90,48,46,64,2023-06-07T08:30:00,2023-06-07T03:00:00,1686106800
137,163.3,2023-06-07:02,13,89.7,48.3,36.25,58.3,2023-06-07T07:30:00,2023-06-07T02:00:00,1686103200
126,161.7,2023-06-07:01,10,89.3,48.7,45,52.7,2023-06-07T06:30:00,2023-06-07T01:00:00,1686099600
107,160,2023-06-07:00,7,89,49,38,47,2023-06-07T05:30:00,2023-06-07T00:00:00,1686096000
115,156.7,2023-06-06:23,7,88.3,46.3,41,46.3,2023-06-07T04:30:00,2023-06-06T23:00:00,1686092400
107,153.3,2023-06-06:22,7,87.7,43.7,38,45.7,2023-06-07T03:30:00,2023-06-06T22:00:00,1686088800
110,150,2023-06-06:21,7,87,41,39,45,2023-06-07T02:30:00,2023-06-06T21:00:00,1686085200
131,151.7,2023-06-06:20,9.7,86,44,33,47.3,2023-06-07T01:30:00,2023-06-06T20:00:00,1686081600
115,153.3,2023-06-06:19,12.3,85,47,41,49.7,2023-06-07T00:30:00,2023-06-06T19:00:00,1686078000
129,155,2023-06-06:18,15,84,50,46,52,2023-06-06T23:30:00,2023-06-06T18:00:00,1686074400
134,178.3,2023-06-06:17,23,83,57,48,58.3,2023-06-06T22:30:00,2023-06-06T17:00:00,1686070800
151,201.7,2023-06-06:16,31,82,64,56,64.7,2023-06-06T21:30:00,2023-06-06T16:00:00,1686067200
145,225,2023-06-06:15,39,81,71,52,71,2023-06-06T20:30:00,2023-06-06T15:00:00,1686063600
163,236.3,2023-06-06:14,42.3,103.7,77.7,65,83.3,2023-06-06T19:30:00,2023-06-06T14:00:00,1686060000
153,247.7,2023-06-06:13,45.7,126.3,84.3,58,95.7,2023-06-06T18:30:00,2023-06-06T13:00:00,1686056400
156,259,2023-06-06:12,49,149,91,60,108,2023-06-06T17:30:00,2023-06-06T12:00:00,1686052800
159,221.7,2023-06-06:11,34.3,148.3,81,62,88.7,2023-06-06T16:30:00,2023-06-06T11:00:00,1686049200
165,184.3,2023-06-06:10,19.7,147.7,71,67,69.3,2023-06-06T15:30:00,2023-06-06T10:00:00,1686045600
159,147,2023-06-06:09,5,147,61,45.75,50,2023-06-06T14:30:00,2023-06-06T09:00:00,1686042000
151,147,2023-06-06:08,5,148,59.3,56,53,2023-06-06T13:30:00,2023-06-06T08:00:00,1686038400
134,147,2023-06-06:07,5,149,57.7,48,56,2023-06-06T12:30:00,2023-06-06T07:00:00,1686034800
118,147,2023-06-06:06,5,150,56,42,59,2023-06-06T11:30:00,2023-06-06T06:00:00,1686031200
121,148.3,2023-06-06:05,8.3,131.3,50,43,61.7,2023-06-06T10:30:00,2023-06-06T05:00:00,1686027600
121,149.7,2023-06-06:04,11.7,112.7,44,43,64.3,2023-06-06T09:30:00,2023-06-06T04:00:00,1686024000
104,151,2023-06-06:03,15,94,38,37,67,2023-06-06T08:30:00,2023-06-06T03:00:00,1686020400
104,146.3,2023-06-06:02,13.7,85,38,37,59.7,2023-06-06T07:30:00,2023-06-06T02:00:00,1686016800
115,141.7,2023-06-06:01,12.3,76,38,28.5,52.3,2023-06-06T06:30:00,2023-06-06T01:00:00,1686013200
93,137,2023-06-06:00,11,67,38,32,45,2023-06-06T05:30:00,2023-06-06T00:00:00,1686009600
95,134.3,2023-06-05:23,9.7,70.3,37.7,33,43.7,2023-06-06T04:30:00,2023-06-05T23:00:00,1686006000
107,131.7,2023-06-05:22,8.3,73.7,37.3,28,42.3,2023-06-06T03:30:00,2023-06-05T22:00:00,1686002400
100,129,2023-06-05:21,7,77,37,35,41,2023-06-06T02:30:00,2023-06-05T21:00:00,1685998800
104,132,2023-06-05:20,10.3,74.7,37.3,37,43.7,2023-06-06T01:30:00,2023-06-05T20:00:00,1685995200
110,135,2023-06-05:19,13.7,72.3,37.7,28.25,46.3,2023-06-06T00:30:00,2023-06-05T19:00:00,1685991600
104,138,2023-06-05:18,17,70,38,37,49,2023-06-05T23:30:00,2023-06-05T18:00:00,1685988000
118,144.3,2023-06-05:17,19.7,70,39,29.25,50,2023-06-05T22:30:00,2023-06-05T17:00:00,1685984400
129,150.7,2023-06-05:16,22.3,70,40,30,51,2023-06-05T21:30:00,2023-06-05T16:00:00,1685980800
152,157,2023-06-05:15,25,70,41,30.75,52,2023-06-05T20:30:00,2023-06-05T15:00:00,1685977200
155,174.7,2023-06-05:14,33,76.7,47.3,35.5,56.7,2023-06-05T19:30:00,2023-06-05T14:00:00,1685973600
126,192.3,2023-06-05:13,41,83.3,53.7,45,61.3,2023-06-05T18:30:00,2023-06-05T13:00:00,1685970000
121,210,2023-06-05:12,49,90,60,43,66,2023-06-05T17:30:00,2023-06-05T12:00:00,1685966400
145,185.3,2023-06-05:11,34.7,106.3,62.7,52,60.7,2023-06-05T16:30:00,2023-06-05T11:00:00,1685962800
148,160.7,2023-06-05:10,20.3,122.7,65.3,53,55.3,2023-06-05T15:30:00,2023-06-05T10:00:00,1685959200
126,136,2023-06-05:09,6,139,68,45,50,2023-06-05T14:30:00,2023-06-05T09:00:00,1685955600
150,137.7,2023-06-05:08,5.7,140,69,54,52.7,2023-06-05T13:30:00,2023-06-05T08:00:00,1685952000
123,139.3,2023-06-05:07,5.3,141,70,44,55.3,2023-06-05T12:30:00,2023-06-05T07:00:00,1685948400
123,141,2023-06-05:06,5,142,71,44,58,2023-06-05T11:30:00,2023-06-05T06:00:00,1685944800
100,144.7,2023-06-05:05,7.7,125,68.3,35,63.7,2023-06-05T10:30:00,2023-06-05T05:00:00,1685941200
87,148.3,2023-06-05:04,10.3,108,65.7,29,69.3,2023-06-05T09:30:00,2023-06-05T04:00:00,1685937600
87,152,2023-06-05:03,13,91,63,29,75,2023-06-05T08:30:00,2023-06-05T03:00:00,1685934000
95,149.3,2023-06-05:02,13.3,80,62.3,32.67,66.7,2023-06-05T07:30:00,2023-06-05T02:00:00,1685930400
103,146.7,2023-06-05:01,13.7,69,61.7,36.33,58.3,2023-06-05T06:30:00,2023-06-05T01:00:00,1685926800
112,144,2023-06-05:00,14,58,61,40,50,2023-06-05T05:30:00,2023-06-05T00:00:00,1685923200
107,137.3,2023-06-04:23,11.3,63.7,58.7,38,45.3,2023-06-05T04:30:00,2023-06-04T23:00:00,1685919600
102,130.7,2023-06-04:22,8.7,69.3,56.3,36,40.7,2023-06-05T03:30:00,2023-06-04T22:00:00,1685916000
98,124,2023-06-04:21,6,75,54,34,36,2023-06-05T02:30:00,2023-06-04T21:00:00,1685912400
100,128,2023-06-04:20,9,72.7,56.7,35.33,38.3,2023-06-05T01:30:00,2023-06-04T20:00:00,1685908800
103,132,2023-06-04:19,12,70.3,59.3,36.67,40.7,2023-06-05T00:30:00,2023-06-04T19:00:00,1685905200
107,136,2023-06-04:18,15,68,62,38,43,2023-06-04T23:30:00,2023-06-04T18:00:00,1685901600
117,145.3,2023-06-04:17,19.3,64.7,63.7,41.67,44.3,2023-06-04T22:30:00,2023-06-04T17:00:00,1685898000
127,154.7,2023-06-04:16,23.7,61.3,65.3,45.33,45.7,2023-06-04T21:30:00,2023-06-04T16:00:00,1685894400
137,164,2023-06-04:15,28,58,67,49,47,2023-06-04T20:30:00,2023-06-04T15:00:00,1685890800
152,163.7,2023-06-04:14,27.7,68.3,69.3,57,47.3,2023-06-04T19:30:00,2023-06-04T14:00:00,1685887200
163,163.3,2023-06-04:13,27.3,78.7,71.7,65,47.7,2023-06-04T18:30:00,2023-06-04T13:00:00,1685883600
161,163,2023-06-04:12,27,89,74,64,48,2023-06-04T17:30:00,2023-06-04T12:00:00,1685880000
163,153.7,2023-06-04:11,20,102,70.7,65,43,2023-06-04T16:30:00,2023-06-04T11:00:00,1685876400
173,144.3,2023-06-04:10,13,115,67.3,50.5,38,2023-06-04T15:30:00,2023-06-04T10:00:00,1685872800
168,135,2023-06-04:09,6,128,64,48,33,2023-06-04T14:30:00,2023-06-04T09:00:00,1685869200
171,136.7,2023-06-04:08,5.3,130.3,63.3,47.5,34,2023-06-04T13:30:00,2023-06-04T08:00:00,1685865600
164,138.3,2023-06-04:07,4.7,132.7,62.7,47,35,2023-06-04T12:30:00,2023-06-04T07:00:00,1685862000
134,140,2023-06-04:06,4,135,62,48,36,2023-06-04T11:30:00,2023-06-04T06:00:00,1685858400
134,143,2023-06-04:05,6.7,121,58.3,48,39.7,2023-06-04T10:30:00,2023-06-04T05:00:00,1685854800
121,146,2023-06-04:04,9.3,107,54.7,43,43.3,2023-06-04T09:30:00,2023-06-04T04:00:00,1685851200
126,149,2023-06-04:03,12,93,51,45,47,2023-06-04T08:30:00,2023-06-04T03:00:00,1685847600
112,144,2023-06-04:02,10.7,84.7,47.7,40,44,2023-06-04T07:30:00,2023-06-04T02:00:00,1685844000
118,139,2023-06-04:01,9.3,76.3,44.3,42,41,2023-06-04T06:30:00,2023-06-04T01:00:00,1685840400
112,134,2023-06-04:00,8,68,41,40,38,2023-06-04T05:30:00,2023-06-04T00:00:00,1685836800
115,132.3,2023-06-03:23,7,70.3,41.3,41,37,2023-06-04T04:30:00,2023-06-03T23:00:00,1685833200
104,130.7,2023-06-03:22,6,72.7,41.7,37,36,2023-06-04T03:30:00,2023-06-03T22:00:00,1685829600
129,129,2023-06-03:21,5,75,42,31.5,35,2023-06-04T02:30:00,2023-06-03T21:00:00,1685826000
107,132.3,2023-06-03:20,7.7,72.7,43,38,37,2023-06-04T01:30:00,2023-06-03T20:00:00,1685822400
123,135.7,2023-06-03:19,10.3,70.3,44,44,39,2023-06-04T00:30:00,2023-06-03T19:00:00,1685818800
129,139,2023-06-03:18,13,68,45,33.75,41,2023-06-03T23:30:00,2023-06-03T18:00:00,1685815200
